iter	Logloss
119	0.0001035085059
120	0.0001035085059
121	0.0001036119851
122	0.0001036119851
123	0.0001036119851
124	0.0001036119851
125	0.0001036119851
126	0.0001036119851
127	0.0001036119851
128	0.0001036119851
129	0.0001036119851
130	0.0001036119851
131	0.0001034104377
132	0.0001034104377
133	0.0001034104377
134	0.0001034104377
135	0.0001034104377
136	0.0001034104377
137	0.0001034104377
138	0.0001034104377
139	0.0001034104377
140	0.0001034961231
141	0.0001034961231
142	0.0001034961231
143	0.0001034961231
144	0.0001036413135
145	0.0001036413135
146	0.0001036413135
147	0.0001036413135
148	0.0001036413135
149	0.0001036413135
150	0.0001036413135
151	0.0001034813046
152	0.0001034813046
153	0.0001034813046
154	0.0001034813046
155	0.0001034813046
156	0.0001034813046
157	0.0001034813046
158	0.0001034813046
159	0.0001036248404
160	0.0001034620328
161	0.0001034620328
162	0.0001034620328
163	0.0001034620328
164	0.0001034620328
165	0.0001034620328
166	0.0001034620328
167	0.0001034620328
168	0.0001034620328
169	0.0001034620328
170	0.0001034620328
171	0.0001034620328
172	0.0001034620328
173	0.0001034620328
174	0.0001035380035
175	0.0001035380035
176	0.0001035380035
177	0.0001035380035
178	0.0001035380035
179	0.0001035380035
180	0.0001035380035
181	0.0001035380035
182	0.0001035380035
183	0.0001035380035
184	0.0001035380035
185	0.0001034315854
186	0.0001034144196
187	0.0001034144196
188	0.0001034577409
189	0.0001035018343
190	0.0001034894853
191	0.0001034894853
192	0.0001034894853
193	0.0001034894853
194	0.0001034894853
195	0.0001034894853
196	0.0001034402301
197	0.0001035020465
198	0.0001035020465
199	0.0001035020465
200	0.0001035020465
201	0.0001035020465
202	0.0001035167354
203	0.0001033464545
204	0.0001033464545
205	0.0001033464545
206	0.0001033711062
207	0.0001033711062
208	0.0001033711062
209	0.000103542263
210	0.000103542263
211	0.000103542263
212	0.000103542263
213	0.000103542263
214	0.000103542263
215	0.000103542263
216	0.000103542263
217	0.000103542263
218	0.0001033951849
219	0.0001033951849
220	0.0001033951849
221	0.0001033951849
222	0.0001033951849
223	0.0001033951849
224	0.0001033951849
225	0.0001034155711
226	0.0001034155711
227	0.0001034155711
228	0.0001034070738
229	0.0001034070738
230	0.0001034070738
231	0.0001034945341
232	0.0001034945341
233	0.0001034945341
234	0.0001034945341
235	0.0001034945341
236	0.0001034945341
237	0.0001034945341
238	0.0001034945341
239	0.0001034945341
240	0.0001034945341
241	0.0001034945341
242	0.0001034945341
243	0.0001034945341
244	0.0001034945341
245	0.0001034945341
246	0.0001034945341
247	0.0001034945341
248	0.0001034945341
249	0.0001034945341
250	0.0001034945341
251	0.0001034945341
252	0.0001034945341
253	0.0001033473852
254	0.0001033473852
255	0.0001033732248
256	0.0001033732248
257	0.0001033732248
258	0.0001033732248
259	0.0001033732248
260	0.0001033732248
261	0.0001033732248
262	0.0001033732248
263	0.0001033732248
264	0.0001033732248
265	0.0001033732248
266	0.0001034980044
267	0.0001034980044
268	0.0001034980044
269	0.0001034980044
270	0.0001034980044
271	0.0001034980044
272	0.0001034980044
273	0.0001034980044
274	0.0001034980044
275	0.0001034980044
276	0.0001034980044
277	0.0001034980044
278	0.0001034980044
279	0.0001034980044
280	0.0001034980044
281	0.0001034980044
282	0.0001034980044
283	0.0001034980044
284	0.0001034980044
285	0.0001034980044
286	0.0001034980044
287	0.0001034980044
288	0.0001034980044
289	0.0001034980044
290	0.0001034980044
291	0.0001034980044
292	0.0001034980044
293	0.0001034980044
294	0.0001034980044
295	0.0001034980044
296	0.0001034980044
297	0.0001034980044
298	0.0001034980044
299	0.0001034980044
